 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:2001
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"430469 Capitão";5;1;4;3;4;3;3;1;7;3;2;1;37
"430467 Capivari do Sul";4;5;4;2;6;5;3;5;5;1;1;3;44
"430471 Caraá";7;5;6;3;4;6;6;3;3;3;3;4;53
"430470 Carazinho";84;62;92;83;84;77;86;75;93;68;64;69;937
"430480 Carlos Barbosa";16;20;18;21;18;16;18;19;18;21;17;19;221
"430485 Carlos Gomes";4;2;1;3;1;1;1;4;-;1;1;1;20
"430490 Casca";7;5;8;7;7;4;8;5;13;4;6;5;79
"430495 Caseiros";1;2;-;2;2;2;4;3;8;2;4;3;33
"430500 Catuípe";8;16;11;10;10;12;10;6;12;2;4;5;106
"430510 Caxias do Sul";509;446;526;460;521;477;430;494;411;526;427;422;5649
"430511 Centenário";2;1;8;2;5;3;3;2;2;2;1;1;32
"430512 Cerrito";6;4;5;6;6;8;8;6;8;2;3;3;65
"430513 Cerro Branco";2;5;4;4;6;1;3;4;2;4;5;5;45
"430515 Cerro Grande";7;5;3;7;2;3;1;5;6;4;5;2;50
"430517 Cerro Grande do Sul";11;13;9;11;11;20;19;18;12;14;11;8;157
"430520 Cerro Largo";19;14;20;12;12;15;16;33;9;12;11;12;185
"430530 Chapada";11;5;10;7;10;8;9;7;7;10;4;9;97
"430535 Charqueadas";48;45;35;43;31;30;38;26;33;28;31;26;414
"430537 Charrua";6;5;7;12;5;7;4;10;4;8;6;10;84
"430540 Chiapetta";12;4;2;-;4;3;11;1;6;8;4;7;62
"430543 Chuí";10;8;7;7;6;4;5;8;9;8;6;4;82
"430544 Chuvisca";5;8;7;7;7;8;9;9;7;7;7;9;90
"430545 Cidreira";17;8;15;10;7;16;10;14;11;11;14;14;147
"430550 Ciríaco";3;3;4;9;4;4;3;3;10;2;2;5;52
"430558 Colinas";1;1;1;1;-;2;1;-;2;1;-;-;10
"430560 Colorado";1;4;2;2;1;1;2;2;2;-;3;1;21
"430570 Condor";10;2;11;7;8;4;9;4;6;1;8;7;77
"430580 Constantina";18;9;9;11;10;13;7;18;16;15;4;12;142
"430583 Coqueiro Baixo";-;-;-;1;1;1;1;-;1;-;-;1;6
"430585 Coqueiros do Sul";9;5;2;6;2;2;-;1;3;4;-;1;35
"430587 Coronel Barros";-;1;4;4;4;2;5;1;1;2;2;-;26
"430590 Coronel Bicaco";6;13;11;11;11;7;15;8;9;11;8;13;123
"430593 Coronel Pilar";-;-;1;-;1;2;1;2;-;-;2;2;11
"430595 Cotiporã";2;4;-;4;3;5;-;7;-;3;3;3;34
"430597 Coxilha";3;6;4;2;2;9;5;3;8;9;6;3;60
"430600 Crissiumal";16;13;14;11;9;24;13;19;13;14;11;9;166
"430605 Cristal";6;9;14;4;15;10;9;12;8;7;3;7;104
"430607 Cristal do Sul";7;4;3;5;2;1;5;4;4;3;1;5;44
"430610 Cruz Alta";92;96;104;87;89;98;89;113;100;83;79;89;1119
"430613 Cruzaltense";1;-;-;2;1;4;-;6;1;3;1;1;20
"430620 Cruzeiro do Sul";4;6;7;17;9;4;6;5;12;9;11;3;93
"430630 David Canabarro";3;3;5;6;3;3;3;6;7;4;4;2;49
"430632 Derrubadas";5;4;8;7;8;6;6;2;6;6;5;5;68
"430635 Dezesseis de Novembro";3;4;6;2;3;3;4;6;2;8;2;9;52
"430637 Dilermando de Aguiar";3;2;-;1;2;-;4;3;3;5;4;1;28
"430640 Dois Irmãos";30;31;24;41;24;23;40;25;22;26;24;39;349
"430642 Dois Irmãos das Missões";3;1;3;3;5;4;5;4;2;3;-;3;36
"430645 Dois Lajeados";2;1;3;3;4;5;5;2;2;1;2;1;31
"430650 Dom Feliciano";20;11;13;12;26;24;22;30;30;33;17;27;265
"430660 Dom Pedrito";72;51;56;61;53;53;71;61;64;52;43;56;693
"430655 Dom Pedro de Alcântara";2;2;-;1;3;4;-;2;2;4;-;2;22
"430670 Dona Francisca";3;1;3;2;7;2;3;4;2;3;-;2;32
"430673 Doutor Maurício Cardoso";3;2;10;5;4;3;3;2;7;3;4;5;51
"430675 Doutor Ricardo";1;2;1;4;3;-;2;2;-;-;-;3;18
"430676 Eldorado do Sul";52;30;48;36;45;42;45;50;34;42;47;30;501
"430680 Encantado";23;17;14;18;17;23;21;12;23;20;12;14;214
"430690 Encruzilhada do Sul";42;29;35;28;41;39;34;38;32;49;37;33;437
"430692 Engenho Velho";5;-;2;2;2;-;-;3;1;6;2;3;26
"430695 Entre Rios do Sul";2;4;3;4;4;6;3;8;5;5;3;4;51
"430693 Entre-Ijuís";10;7;7;10;8;14;8;11;17;14;12;10;128
"430697 Erebango";8;6;4;2;7;2;4;3;3;5;2;1;47
"430700 Erechim";116;121;135;110;106;127;105;105;128;116;106;122;1397
"430705 Ernestina";1;4;6;6;7;2;3;9;4;3;4;4;53
"430720 Erval Grande";4;2;4;4;9;5;7;6;5;6;9;5;66
"430730 Erval Seco";14;13;10;8;10;18;16;15;11;14;11;10;150
"430740 Esmeralda";5;9;1;11;1;8;5;4;6;3;7;6;66
"430745 Esperança do Sul";12;5;4;3;7;11;5;5;2;9;2;8;73
"430750 Espumoso";23;22;23;20;31;24;16;20;17;15;16;17;244
"430755 Estação";6;8;7;4;3;5;3;7;2;3;9;11;68
"430760 Estância Velha";56;50;57;77;65;59;72;52;53;56;54;57;708
"430770 Esteio";145;120;165;141;163;130;123;135;127;111;99;109;1568
"430780 Estrela";24;41;35;31;43;28;30;51;27;28;31;25;394
"430781 Estrela Velha";5;5;4;5;2;3;2;7;3;4;1;1;42
"430783 Eugênio de Castro";2;2;1;2;8;3;7;7;10;6;3;2;53
"430786 Fagundes Varela";2;1;1;2;1;-;-;3;1;4;1;2;18
"430790 Farroupilha";73;73;68;66;75;61;67;61;60;63;57;57;781
"430800 Faxinal do Soturno";7;9;8;10;8;10;8;7;3;4;5;9;88
"430805 Faxinalzinho";5;4;6;5;7;3;3;2;5;3;2;-;45
"430807 Fazenda Vilanova";1;3;3;3;3;6;2;3;1;2;4;-;31
"430810 Feliz";15;9;12;15;16;7;13;10;12;12;14;7;142
"430820 Flores da Cunha";38;22;35;25;30;26;32;24;30;28;30;25;345
"430825 Floriano Peixoto";2;2;2;4;4;2;3;-;2;2;2;-;25
"430830 Fontoura Xavier";17;21;14;20;22;25;25;24;20;21;19;22;250
"430840 Formigueiro";5;5;9;6;8;7;6;4;10;6;11;12;89
"430843 Forquetinha";1;1;1;-;-;1;1;2;3;2;-;-;12
"430845 Fortaleza dos Valos";6;8;-;7;3;5;2;4;4;6;7;3;55
"430850 Frederico Westphalen";36;27;31;32;36;30;43;43;30;25;23;16;372
"430860 Garibaldi";30;23;22;22;26;15;24;25;26;18;23;26;280
"430865 Garruchos";1;4;4;4;1;4;3;4;1;3;4;1;34
"430870 Gaurama";5;4;4;7;5;3;8;2;1;8;8;9;64
"430880 General Câmara";4;4;11;11;9;13;12;11;3;6;6;13;103
"430885 Gentil";1;3;1;2;4;-;3;2;-;3;3;-;22
"430890 Getúlio Vargas";12;22;21;21;16;25;15;16;21;14;15;13;211
"430900 Giruá";30;27;23;29;26;24;21;23;37;18;21;21;300
"430905 Glorinha";8;2;4;5;6;7;5;6;1;5;3;5;57
"430910 Gramado";35;45;31;31;60;34;30;32;46;37;28;30;439
"430912 Gramado dos Loureiros";3;4;4;2;3;2;1;3;2;3;-;1;28
"430915 Gramado Xavier";4;4;3;7;8;6;1;7;4;6;7;7;64
"430920 Gravataí";397;362;376;329;395;353;344;299;328;319;305;272;4079
"430925 Guabiju";1;2;1;1;-;-;1;1;1;1;-;2;11
"430930 Guaíba";141;140;154;171;168;126;179;146;119;132;95;125;1696
"430940 Guaporé";26;25;23;22;12;12;28;24;21;10;25;18;246
"430950 Guarani das Missões";6;13;11;8;8;15;12;17;15;17;4;5;131
"430955 Harmonia";5;2;10;6;3;4;-;7;9;6;8;3;63
"430710 Herval";2;11;15;16;22;15;11;14;8;13;12;11;150
"430957 Herveiras";7;3;4;4;8;5;2;3;3;4;2;5;50
"430960 Horizontina";30;15;15;16;24;14;16;17;22;17;12;18;216
"430965 Hulha Negra";9;4;5;6;11;9;8;13;16;13;7;12;113
"430970 Humaitá";4;5;1;9;5;6;6;4;4;5;3;5;57
"430975 Ibarama";5;3;4;10;6;5;11;9;4;6;4;2;69
"430980 Ibiaçá";1;3;11;6;2;6;4;4;2;2;3;3;47
"430990 Ibiraiaras";9;8;9;11;6;7;3;10;11;7;12;10;103
"430995 Ibirapuitã";7;5;9;9;6;3;5;7;7;2;3;5;68
"431000 Ibirubá";17;20;24;20;19;28;25;13;21;15;14;12;228
"431010 Igrejinha";30;38;48;45;47;49;41;33;54;48;32;32;497
"431020 Ijuí";91;94;103;106;106;88;92;100;89;87;64;84;1104
"431030 Ilópolis";4;4;5;7;4;1;7;5;6;4;1;4;52
"431033 Imbé";25;23;15;15;24;23;20;22;20;29;20;19;255
"431036 Imigrante";2;3;2;1;-;4;1;2;2;2;1;4;24
"431040 Independência";7;4;6;12;6;7;11;5;7;5;6;6;82
"431041 Inhacorá";2;2;1;3;2;5;4;4;2;6;2;3;36
"431043 Ipê";4;2;3;3;5;3;4;5;2;5;2;4;42
"431046 Ipiranga do Sul";3;1;1;-;1;2;1;-;-;2;1;1;13
"431050 Iraí";17;19;12;15;19;19;8;16;11;9;11;10;166
"431053 Itaara";5;3;8;6;3;6;3;6;5;5;7;4;61
"431055 Itacurubi";3;2;5;2;3;5;3;3;2;1;5;3;37
"431057 Itapuca";6;2;3;4;1;5;2;3;6;5;2;4;43
"431060 Itaqui";72;50;63;58;79;53;81;48;53;55;46;44;702
"431065 Itati";-;3;4;1;-;3;1;2;5;2;2;4;27
"431070 Itatiba do Sul";9;5;12;6;5;3;4;2;6;4;6;5;67
"431075 Ivorá";3;3;2;2;-;2;-;4;4;2;1;1;24
"431080 Ivoti";25;17;25;21;21;22;17;13;21;15;13;13;223
"431085 Jaboticaba";7;3;1;4;1;4;6;5;7;5;3;6;52
"431087 Jacuizinho";-;3;1;2;1;3;1;2;1;-;2;3;19
"431090 Jacutinga";3;4;4;2;1;2;-;3;1;2;3;4;29
"431100 Jaguarão";48;33;39;37;40;45;54;39;38;51;37;35;496
"431110 Jaguari";13;17;13;13;9;12;9;9;8;17;15;9;144
"431112 Jaquirana";9;6;9;7;6;5;10;5;6;4;5;9;81
"431113 Jari";10;6;1;3;1;3;2;2;6;2;3;5;44
"431115 Jóia";18;7;13;8;19;6;9;7;7;13;4;9;120
"431120 Júlio de Castilhos";26;29;24;29;29;33;28;26;25;26;27;28;330
"431123 Lagoa Bonita do Sul";3;2;4;2;5;3;3;6;5;2;-;2;37
"431127 Lagoa dos Três Cantos";3;-;1;2;1;2;2;3;-;1;1;-;16
"431130 Lagoa Vermelha";37;32;43;36;47;38;40;31;36;39;36;33;448
"431125 Lagoão";9;6;13;13;17;11;14;9;6;10;10;9;127
"431140 Lajeado";81;82;73;87;84;86;81;71;91;70;63;55;924
"431142 Lajeado do Bugre";3;4;1;1;1;1;3;5;7;5;3;-;34
"431150 Lavras do Sul";13;9;15;7;1;10;9;11;13;11;9;11;119
"431160 Liberato Salzano";8;5;5;5;2;5;9;11;3;10;8;9;80
"431162 Lindolfo Collor";8;8;3;11;10;6;5;2;7;3;13;4;80
"431164 Linha Nova";1;1;-;1;-;-;2;1;-;-;1;-;7
"431171 Maçambará";2;6;6;3;5;2;3;2;2;2;4;4;41
"431170 Machadinho";5;8;5;7;8;9;8;3;11;8;5;5;82
"431173 Mampituba";6;3;3;3;4;1;1;7;3;10;5;6;52
"431175 Manoel Viana";18;3;4;3;11;4;6;5;5;2;2;6;69
"431177 Maquiné";12;6;8;8;9;3;4;13;10;8;7;13;101
"431179 Maratá";3;-;2;3;2;3;-;4;1;3;3;2;26
"431180 Marau";40;39;41;35;41;37;48;41;28;35;31;27;443
"431190 Marcelino Ramos";4;13;3;9;7;4;5;6;6;10;2;2;71
"431198 Mariana Pimentel";2;5;3;-;5;3;5;-;2;3;-;1;29
"431200 Mariano Moro";4;1;5;-;1;-;4;2;6;1;-;-;24
"431205 Marques de Souza";3;2;4;3;2;-;3;2;5;4;2;2;32
"431210 Mata";8;8;9;3;3;12;10;4;5;6;9;3;80
"431213 Mato Castelhano";1;2;2;1;5;5;5;2;1;3;2;3;32
"431215 Mato Leitão";4;1;-;6;2;3;1;2;3;2;2;3;29
"431217 Mato Queimado";-;-;-;-;2;1;4;3;2;1;1;2;16
"431220 Maximiliano de Almeida";8;4;14;7;5;7;2;6;7;5;5;7;77
"431225 Minas do Leão";10;4;5;13;10;18;11;10;11;9;9;11;121
"431230 Miraguaí";6;8;5;5;4;3;6;5;9;4;6;3;64
"431235 Montauri";1;1;1;-;1;-;-;3;2;4;2;-;15
"431237 Monte Alegre dos Campos";1;2;2;5;5;3;1;2;4;1;3;1;30
"431238 Monte Belo do Sul";-;2;1;4;3;1;2;1;2;1;5;-;22
"431240 Montenegro";70;64;75;85;95;82;92;66;80;73;60;56;898
"431242 Mormaço";4;4;1;1;4;5;10;7;3;4;2;4;49
"431244 Morrinhos do Sul";2;8;3;1;4;4;3;3;4;2;4;-;38
"431245 Morro Redondo";-;8;2;4;7;6;6;6;9;3;1;3;55
"431247 Morro Reuter";9;3;5;8;1;7;3;6;9;3;6;4;64
"431250 Mostardas";17;14;13;16;17;10;21;15;16;11;11;13;174
"431260 Muçum";5;3;2;9;6;3;6;1;-;4;-;1;40
"431261 Muitos Capões";1;3;2;1;1;4;1;3;4;1;1;2;24
"431262 Muliterno";3;1;2;1;1;-;-;3;1;3;-;1;16
"431265 Não-Me-Toque";20;15;15;12;23;14;12;19;16;14;16;22;198
"431267 Nicolau Vergueiro";3;1;4;2;4;-;-;-;-;2;4;-;20
"431270 Nonoai";33;26;25;23;29;21;23;22;17;16;15;20;270
"431275 Nova Alvorada";3;6;3;2;2;1;3;2;7;4;2;5;40
"431280 Nova Araçá";5;3;2;5;3;3;4;7;1;3;1;4;41
"431290 Nova Bassano";7;8;7;10;6;6;4;7;4;4;5;4;72
"431295 Nova Boa Vista";-;3;3;1;-;-;-;1;2;4;-;-;14
"431300 Nova Bréscia";1;-;1;4;2;3;6;2;4;1;2;6;32
"431301 Nova Candelária";3;-;1;3;1;4;-;1;3;1;5;-;22
"431303 Nova Esperança do Sul";1;1;3;5;8;4;1;3;3;7;1;9;46
"431306 Nova Hartz";23;11;35;19;16;12;25;19;20;21;24;12;237
"431308 Nova Pádua";3;1;2;2;3;2;2;3;1;3;-;4;26
"431310 Nova Palma";11;12;12;11;9;9;12;6;9;8;7;10;116
"431320 Nova Petrópolis";12;19;17;12;21;11;16;15;16;25;16;13;193
"431330 Nova Prata";13;22;31;25;27;21;26;22;20;23;16;29;275
"431333 Nova Ramada";3;4;7;3;4;1;3;2;1;1;3;3;35
"431335 Nova Roma do Sul";2;-;1;3;1;1;4;7;2;2;2;5;30
"431337 Nova Santa Rita";27;17;20;21;23;14;20;16;13;14;14;22;221
"431349 Novo Barreiro";7;3;6;8;2;3;3;6;7;4;7;6;62
"431339 Novo Cabrais";3;-;1;2;3;2;2;2;4;1;-;1;21
"431340 Novo Hamburgo";330;294;346;316;339;326;339;295;243;272;219;239;3558
"431342 Novo Machado";2;6;5;2;2;2;2;5;2;1;1;-;30
"431344 Novo Tiradentes";1;4;4;1;3;2;4;3;3;2;-;-;27
"431346 Novo Xingu";-;2;-;3;1;2;-;-;2;1;1;1;13
"431350 Osório";46;48;58;59;56;51;58;53;53;41;49;41;613
"431360 Paim Filho";7;4;6;8;4;8;7;5;7;4;4;5;69
"431365 Palmares do Sul";18;12;20;18;19;13;13;12;14;15;17;10;181
"431370 Palmeira das Missões";60;46;67;57;46;45;50;48;53;39;42;42;595
"431380 Palmitinho";13;16;10;9;14;8;11;11;1;4;7;4;108
"431390 Panambi";35;47;43;43;42;48;30;44;45;40;37;32;486
"431395 Pantano Grande";13;11;17;11;11;10;18;7;13;14;12;15;152
"431400 Paraí";4;6;7;6;9;5;5;7;7;6;8;3;73
"431402 Paraíso do Sul";5;7;9;4;9;6;4;11;6;5;3;3;72
"431403 Pareci Novo";2;2;-;3;2;4;6;1;1;1;1;2;25
"431405 Parobé";65;44;72;56;45;56;61;55;65;57;55;65;696
"431406 Passa Sete";11;7;8;5;7;13;9;6;7;11;1;4;89
"431407 Passo do Sobrado";6;3;2;-;11;3;1;4;2;5;2;6;45
"431410 Passo Fundo";245;245;277;255;248;245;244;255;211;240;190;179;2834
"431413 Paulo Bento";1;-;-;1;1;-;2;2;1;1;1;3;13
"431415 Paverama";2;8;6;7;3;5;2;5;5;5;1;5;54
"431417 Pedras Altas";4;2;1;1;2;3;6;2;3;-;1;5;30
"431420 Pedro Osório";6;5;5;14;12;15;11;19;11;14;6;11;129
"431430 Pejuçara";3;4;3;7;6;6;5;3;5;3;2;7;54
"431440 Pelotas";504;392;465;435;479;471;468;411;413;396;335;371;5140
"431442 Picada Café";3;2;8;8;7;2;2;8;2;5;6;4;57
"431445 Pinhal";5;7;11;11;10;9;13;6;5;3;3;1;84
"431446 Pinhal da Serra";1;-;-;-;-;6;4;-;-;1;1;2;15
"431447 Pinhal Grande";3;6;7;7;8;5;5;4;3;7;5;7;67
"431449 Pinheirinho do Vale";4;4;5;5;6;3;3;13;5;4;4;6;62
"431450 Pinheiro Machado";26;15;20;11;9;11;18;19;12;16;18;14;189
"431454 Pinto Bandeira";-;4;-;1;2;-;1;1;3;-;3;1;16
"431455 Pirapó";1;2;4;4;4;4;2;1;5;1;2;-;30
"431460 Piratini";17;15;16;33;19;24;30;25;15;17;20;21;252
"431470 Planalto";11;14;11;16;19;16;11;14;15;14;15;16;172
"431475 Poço das Antas";3;1;4;1;2;1;-;-;2;-;1;2;17
"431477 Pontão";7;6;8;8;5;6;6;6;5;10;8;3;78
"431478 Ponte Preta";1;1;3;1;2;-;1;1;1;5;3;1;20
"431480 Portão";33;26;28;30;34;34;42;25;18;30;28;24;352
"431490 Porto Alegre";1834;1670;1884;1817;1881;1761;1858;1807;1687;1625;1472;1586;20882
"431500 Porto Lucena";3;8;7;4;5;2;4;7;1;6;6;10;63
"431505 Porto Mauá";4;3;2;1;4;3;3;4;1;2;3;-;30
"431507 Porto Vera Cruz";4;2;3;-;-;3;2;4;4;3;1;6;32
"431510 Porto Xavier";21;10;20;15;19;15;21;12;14;20;19;8;194
"431513 Pouso Novo";1;1;1;1;2;1;-;1;2;2;3;5;20
"431514 Presidente Lucena";1;1;1;4;3;1;1;3;2;2;1;2;22
"431515 Progresso";8;7;4;9;7;8;-;19;6;14;7;6;95
"431517 Protásio Alves";2;-;1;-;1;-;1;-;-;2;2;1;10
"431520 Putinga";4;3;3;3;4;7;3;5;7;3;4;2;48
"431530 Quaraí";42;36;34;36;36;31;35;26;37;31;30;25;399
"431531 Quatro Irmãos";-;-;2;1;2;2;1;1;2;6;-;2;19
"431532 Quevedos";5;1;1;2;4;2;2;3;5;6;2;4;37
"431535 Quinze de Novembro";2;3;4;6;-;3;3;1;2;6;3;1;34
"431540 Redentora";33;22;21;8;28;30;23;26;29;24;15;28;287
"431545 Relvado";2;2;1;1;2;3;-;2;3;2;-;1;19
"431550 Restinga Seca";24;21;16;19;30;26;17;28;14;12;11;12;230
"431555 Rio dos Índios";3;4;7;6;5;4;6;5;6;6;-;2;54
"431560 Rio Grande";296;199;277;261;266;261;266;236;225;230;220;242;2979
"431570 Rio Pardo";44;45;53;52;55;47;68;54;51;48;50;42;609
"431575 Riozinho";4;5;2;2;8;3;3;3;5;3;8;6;52
"431580 Roca Sales";12;7;6;6;11;8;6;10;8;2;5;6;87
"431590 Rodeio Bonito";3;4;5;7;11;5;10;11;14;15;18;6;109
"431595 Rolador";-;-;-;1;1;3;-;-;-;1;-;4;10
"431600 Rolante";20;23;22;27;29;23;26;30;19;18;14;19;270
"431610 Ronda Alta";21;11;17;15;10;14;13;16;12;14;10;11;164
"431620 Rondinha";3;5;7;4;6;5;6;6;5;5;7;5;64
"431630 Roque Gonzales";10;10;18;9;12;7;5;9;10;7;10;7;114
"431640 Rosário do Sul";89;63;67;62;84;68;48;79;60;53;60;53;786
"431642 Sagrada Família";2;1;2;9;3;3;2;5;1;2;-;4;34
"431643 Saldanha Marinho";6;2;6;2;6;6;1;1;3;4;1;4;42
"431645 Salto do Jacuí";13;17;20;12;21;22;20;18;27;26;13;14;223
"431647 Salvador das Missões";1;1;-;1;3;2;3;2;1;2;1;-;17
"431650 Salvador do Sul";12;10;5;5;7;6;6;11;8;7;9;4;90
"431660 Sananduva";15;15;19;11;12;27;16;13;19;22;8;14;191
"431710 Sant'Ana do Livramento";147;154;144;126;146;140;159;130;127;126;124;130;1653
"431670 Santa Bárbara do Sul";18;10;20;18;19;18;13;12;10;10;10;8;166
"431673 Santa Cecília do Sul";-;1;2;1;2;1;4;1;1;2;4;1;20
"431675 Santa Clara do Sul";7;2;3;4;2;3;5;5;1;6;1;6;45
"431680 Santa Cruz do Sul";131;117;144;164;148;154;148;135;122;113;128;128;1632
"431697 Santa Margarida do Sul";3;1;2;-;-;3;-;2;1;1;-;-;13
"431690 Santa Maria";329;278;360;321;362;278;275;286;263;315;303;278;3648
"431695 Santa Maria do Herval";4;1;4;10;3;3;5;4;6;6;3;3;52
"431720 Santa Rosa";104;82;88;97;98;79;84;87;96;79;74;85;1053
"431725 Santa Tereza";1;3;3;3;4;2;-;1;1;2;1;2;23
"431730 Santa Vitória do Palmar";43;57;63;50;34;61;43;36;41;39;41;38;546
"431700 Santana da Boa Vista";7;7;11;11;10;11;13;7;12;7;8;11;115
"431740 Santiago";57;81;73;74;69;67;72;67;79;58;58;68;823
"431750 Santo Ângelo";127;95;114;105;114;102;87;79;106;93;87;96;1205
"431760 Santo Antônio da Patrulha";54;49;56;40;38;50;43;32;37;41;37;35;512
"431770 Santo Antônio das Missões";20;8;11;12;13;11;15;19;11;17;8;10;155
"431755 Santo Antônio do Palma";3;2;1;3;2;3;4;1;1;2;2;-;24
"431775 Santo Antônio do Planalto";4;1;3;-;3;-;1;1;2;1;5;1;22
"431780 Santo Augusto";17;19;25;20;23;12;9;18;17;17;14;19;210
"431790 Santo Cristo";25;16;13;19;11;14;12;16;8;15;13;18;180
"431795 Santo Expedito do Sul";7;5;2;1;2;2;2;1;1;2;1;6;32
"431800 São Borja";107;105;109;104;108;92;97;88;77;104;69;83;1143
"431805 São Domingos do Sul";2;3;5;6;1;3;3;2;2;4;3;4;38
"431810 São Francisco de Assis";23;18;28;22;29;29;36;21;26;23;24;20;299
"431820 São Francisco de Paula";13;32;20;24;24;28;23;35;25;22;18;32;296
"431830 São Gabriel";88;84;93;77;93;75;94;94;92;86;64;64;1004
"431840 São Jerônimo";26;29;26;25;26;23;37;28;30;27;23;23;323
"431842 São João da Urtiga";5;6;8;3;-;3;3;6;1;4;3;4;46
"431843 São João do Polêsine";2;1;5;4;6;3;4;2;-;-;-;2;29
"431844 São Jorge";1;1;1;5;1;1;3;2;-;3;1;3;22
"431845 São José das Missões";2;3;3;3;2;8;1;4;10;1;3;1;41
"431846 São José do Herval";1;1;1;3;5;3;2;4;4;5;6;1;36
"431848 São José do Hortêncio";3;1;2;4;3;6;2;1;5;2;2;2;33
"431849 São José do Inhacorá";1;3;2;2;3;2;2;3;-;-;2;2;22
"431850 São José do Norte";29;36;30;34;36;42;37;39;24;27;34;19;387
"431860 São José do Ouro";10;7;7;8;6;5;12;9;15;7;4;7;97
"431861 São José do Sul";1;1;-;2;1;-;-;-;-;-;-;-;5
"431862 São José dos Ausentes";12;3;2;-;4;3;3;4;3;3;6;3;46
"431870 São Leopoldo";309;310;306;301;322;298;302;266;315;265;253;220;3467
"431880 São Lourenço do Sul";50;41;64;35;65;38;33;51;38;43;39;38;535
"431890 São Luiz Gonzaga";61;60;58;60;40;49;55;56;61;56;36;54;646
"431900 São Marcos";14;22;22;19;30;23;20;31;17;20;20;19;257
"431910 São Martinho";3;7;4;9;6;5;6;5;7;7;5;2;66
"431912 São Martinho da Serra";2;2;2;1;1;2;4;1;2;1;1;1;20
"431915 São Miguel das Missões";10;9;11;7;8;7;12;6;6;12;4;9;101
"431920 São Nicolau";11;1;6;7;9;9;10;15;11;14;5;11;109
"431930 São Paulo das Missões";3;9;8;12;7;1;7;13;2;5;6;5;78
"431935 São Pedro da Serra";4;4;4;-;4;3;3;7;4;3;1;3;40
"431936 São Pedro das Missões";1;2;4;-;1;2;-;2;1;-;1;3;17
"431937 São Pedro do Butiá";4;3;5;1;2;1;-;2;5;-;1;3;27
"431940 São Pedro do Sul";16;10;20;18;18;11;17;16;17;18;16;15;192
"431950 São Sebastião do Caí";39;30;34;28;23;26;38;28;30;28;20;33;357
"431960 São Sepé";32;25;32;32;26;32;30;26;23;25;25;28;336
"431970 São Valentim";7;3;3;1;4;7;4;7;4;3;5;2;50
"431971 São Valentim do Sul";1;3;5;1;-;-;2;1;1;-;3;2;19
"431973 São Valério do Sul";5;5;4;7;4;2;5;7;3;-;2;2;46
"431975 São Vendelino";-;1;2;2;1;1;1;-;1;-;5;2;16
"431980 São Vicente do Sul";17;10;11;10;21;13;21;11;17;15;6;12;164
"431990 Sapiranga";119;117;133;106;139;118;127;99;123;87;108;105;1381
"432000 Sapucaia do Sul";168;203;205;211;212;176;190;167;160;163;141;163;2159
"432010 Sarandi";14;19;18;31;18;25;22;22;21;33;19;21;263
"432020 Seberi";7;10;13;17;7;11;13;15;14;15;8;16;146
"432023 Sede Nova";3;2;6;1;6;9;1;1;4;4;8;2;47
"432026 Segredo";5;10;10;8;12;9;10;11;10;15;6;12;118
"432030 Selbach";5;7;8;7;1;3;7;5;6;8;5;7;69
"432032 Senador Salgado Filho";1;3;1;2;5;2;3;1;3;-;4;4;29
"432035 Sentinela do Sul";7;13;2;2;3;6;4;6;5;5;6;4;63
"432040 Serafina Corrêa";9;17;7;21;19;9;6;11;7;12;9;14;141
"432045 Sério";3;-;2;1;1;3;3;4;1;1;-;2;21
"432050 Sertão";8;9;7;6;2;6;6;6;9;9;7;4;79
"432055 Sertão Santana";7;5;4;7;5;7;7;4;3;5;7;5;66
"432057 Sete de Setembro";5;3;1;4;-;3;4;2;4;4;2;-;32
"432060 Severiano de Almeida";5;5;5;3;3;7;4;1;4;6;3;4;50
"432065 Silveira Martins";5;2;2;3;-;3;2;3;3;2;2;2;29
"432067 Sinimbu";9;15;8;8;10;15;13;7;14;7;8;12;126
"432070 Sobradinho";22;27;15;21;23;17;21;25;21;24;11;13;240
"432080 Soledade";46;35;53;40;55;47;55;32;55;47;32;39;536
"432085 Tabaí";2;2;6;2;1;3;5;6;6;7;3;4;47
"432090 Tapejara";17;16;15;18;18;14;20;19;16;24;21;20;218
"432100 Tapera";16;10;12;11;11;17;14;12;19;8;8;10;148
"432110 Tapes";26;17;20;27;20;29;33;34;33;19;23;30;311
"432120 Taquara";83;77;89;77;78;86;72;73;65;69;55;70;894
"432130 Taquari";32;33;39;25;33;35;37;38;20;33;27;23;375
"432132 Taquaruçu do Sul";4;2;5;5;4;7;3;5;5;3;2;-;45
"432135 Tavares";3;7;7;5;4;5;10;4;4;7;6;6;68
"432140 Tenente Portela";35;15;28;31;31;38;37;31;33;28;14;26;347
"432143 Terra de Areia";11;5;9;9;11;6;10;9;15;13;8;15;121
"432145 Teutônia";30;18;27;31;20;25;19;27;17;26;27;14;281
"432146 Tio Hugo";1;-;-;-;1;2;1;-;2;4;1;1;13
"432147 Tiradentes do Sul";11;7;14;4;8;10;9;23;9;6;5;7;113
"432149 Toropi";5;4;4;1;1;-;1;5;6;1;2;4;34
