 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:2002
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"421530 Salete";9;7;9;8;7;14;11;12;10;10;11;10;118
"421535 Saltinho";12;8;4;7;5;5;6;7;5;7;7;7;80
"421540 Salto Veloso";5;3;7;5;6;5;5;2;8;3;4;2;55
"421545 Sangão";13;9;10;14;9;7;9;10;10;11;7;10;119
"421550 Santa Cecília";33;35;32;40;21;42;37;32;38;21;34;34;399
"421555 Santa Helena";1;3;3;3;1;3;1;2;1;-;3;5;26
"421560 Santa Rosa de Lima";4;4;2;2;3;2;-;3;4;1;-;2;27
"421565 Santa Rosa do Sul";7;8;4;5;12;8;10;10;7;10;7;4;92
"421567 Santa Terezinha";13;7;8;9;12;7;7;9;15;12;13;7;119
"421568 Santa Terezinha do Progresso";11;5;7;3;7;3;7;2;5;5;5;2;62
"421569 Santiago do Sul";-;3;2;-;-;1;-;2;1;-;1;-;10
"421570 Santo Amaro da Imperatriz";15;15;16;21;22;17;17;12;16;17;15;21;204
"421580 São Bento do Sul";108;100;99;111;98;90;114;107;114;103;95;92;1231
"421575 São Bernardino";4;6;4;3;5;3;4;2;10;7;3;1;52
"421590 São Bonifácio";1;3;-;1;1;1;3;4;2;1;3;3;23
"421600 São Carlos";6;17;7;6;12;4;13;4;5;7;16;9;106
"421605 São Cristovão do Sul";9;5;4;10;7;9;8;12;12;6;6;6;94
"421610 São Domingos";15;9;16;8;13;8;13;13;18;11;10;9;143
"421620 São Francisco do Sul";36;38;52;61;58;58;59;55;42;52;37;33;581
"421630 São João Batista";24;24;16;19;27;23;24;21;18;19;18;14;247
"421635 São João do Itaperiú";-;3;3;6;1;2;5;3;4;5;2;5;39
"421625 São João do Oeste";7;6;3;4;3;8;4;9;6;-;2;-;52
"421640 São João do Sul";6;4;12;10;9;8;7;9;4;9;11;6;95
"421650 São Joaquim";29;39;31;31;38;37;28;31;47;35;22;2;370
"421660 São José";226;244;260;253;257;193;250;228;224;217;220;180;2752
"421670 São José do Cedro";24;18;12;27;27;22;21;15;12;12;12;12;214
"421680 São José do Cerrito";13;8;12;12;13;6;8;10;10;16;12;8;128
"421690 São Lourenço do Oeste";34;29;26;31;29;35;32;40;27;27;25;40;375
"421700 São Ludgero";9;11;11;10;25;10;9;13;12;12;9;10;141
"421710 São Martinho";4;3;4;3;2;4;4;1;3;5;1;1;35
"421715 São Miguel da Boa Vista";2;2;4;2;2;1;1;1;2;-;2;1;20
"421720 São Miguel do Oeste";37;40;53;37;40;36;46;39;42;29;28;30;457
"421725 São Pedro de Alcântara";5;2;3;2;2;4;3;5;4;3;3;3;39
"421730 Saudades";13;7;7;9;12;10;5;10;17;5;8;10;113
"421740 Schroeder";17;13;13;12;9;14;22;13;16;16;8;9;162
"421750 Seara";16;17;28;25;17;26;17;17;30;11;18;18;240
"421755 Serra Alta";1;3;4;1;4;2;4;4;1;4;5;4;37
"421760 Siderópolis";8;13;8;7;11;12;15;14;10;13;12;10;133
"421770 Sombrio";41;37;46;28;46;44;31;42;22;34;26;29;426
"421775 Sul Brasil";2;4;3;4;4;7;8;2;3;2;4;4;47
"421780 Taió";25;25;19;19;26;29;29;30;25;14;14;16;271
"421790 Tangará";11;10;12;4;10;4;7;15;7;6;10;6;102
"421795 Tigrinhos";3;4;3;1;2;-;-;2;3;4;5;4;31
"421800 Tijucas";36;40;39;37;52;33;43;46;34;37;38;26;461
"421810 Timbé do Sul";4;3;13;10;9;3;8;6;7;6;5;3;77
"421820 Timbó";23;37;44;24;27;34;28;28;31;31;11;18;336
"421825 Timbó Grande";16;8;7;7;16;19;13;17;10;13;12;13;151
"421830 Três Barras";28;29;21;22;44;26;26;19;39;35;20;20;329
"421835 Treviso";2;2;3;4;1;2;4;2;2;2;3;2;29
"421840 Treze de Maio";4;4;7;5;10;5;6;6;8;5;9;2;71
"421850 Treze Tílias";6;7;4;3;6;5;7;5;3;6;8;6;66
"421860 Trombudo Central";10;8;11;11;14;9;9;13;3;10;8;10;116
"421870 Tubarão";121;96;116;119;120;96;122;111;115;97;96;89;1298
"421875 Tunápolis";1;7;4;6;4;5;4;5;4;4;3;3;50
"421880 Turvo";15;15;13;12;9;12;15;15;12;13;10;8;149
"421885 União do Oeste";1;5;2;2;3;4;6;2;3;4;1;3;36
"421890 Urubici";16;5;9;21;13;24;9;18;7;8;9;14;153
"421895 Urupema";6;5;8;3;4;1;2;4;6;4;4;1;48
"421900 Urussanga";22;17;17;23;26;17;30;17;25;23;13;9;239
"421910 Vargeão";4;7;1;4;2;4;7;5;7;5;7;2;55
"421915 Vargem";3;4;4;1;3;6;4;4;6;1;-;4;40
"421917 Vargem Bonita";7;7;14;6;8;5;10;12;7;13;8;4;101
"421920 Vidal Ramos";9;10;9;7;10;11;7;4;6;5;9;4;91
"421930 Videira";68;58;73;75;64;60;70;49;84;63;47;36;747
"421935 Vitor Meireles";11;12;3;12;10;3;5;5;12;5;9;5;92
"421940 Witmarsum";3;4;2;5;4;4;6;2;8;5;4;3;50
"421950 Xanxerê";59;55;53;62;65;59;68;63;49;56;46;52;687
"421960 Xavantina";4;6;6;4;5;3;3;1;3;2;1;4;42
"421970 Xaxim";36;27;35;36;17;39;23;34;30;24;24;36;361
"421985 Zortéa";4;4;3;2;2;1;6;6;2;6;1;4;41
"430003 Aceguá";7;6;15;7;4;9;6;7;11;3;7;2;84
"430005 Água Santa";3;2;2;3;3;4;5;5;2;3;6;2;40
"430010 Agudo";21;12;17;12;15;20;18;23;21;16;13;18;206
"430020 Ajuricaba";11;6;8;7;3;7;6;9;7;2;9;12;87
"430030 Alecrim";4;4;7;6;13;7;6;5;3;8;5;4;72
"430040 Alegrete";126;108;97;120;91;90;142;105;103;96;106;76;1260
"430045 Alegria";8;4;8;5;3;7;1;-;8;6;5;1;56
"430047 Almirante Tamandaré do Sul";2;-;2;2;1;3;1;3;1;1;2;1;19
"430050 Alpestre";8;15;8;10;8;9;3;12;8;10;9;8;108
"430055 Alto Alegre";-;3;2;3;1;2;1;2;1;-;-;-;15
"430057 Alto Feliz";1;-;2;2;1;1;1;3;1;5;3;-;20
"430060 Alvorada";315;355;321;332;347;316;294;301;347;299;272;315;3814
"430063 Amaral Ferrador";3;4;7;4;3;4;6;10;2;12;5;6;66
"430064 Ametista do Sul";15;10;5;9;6;13;7;13;10;19;11;8;126
"430066 André da Rocha";-;-;1;-;1;1;-;1;1;2;2;-;9
"430070 Anta Gorda";4;6;5;7;7;3;2;9;1;7;7;4;62
"430080 Antônio Prado";5;14;17;13;10;7;7;17;5;16;8;13;132
"430085 Arambaré";3;5;7;3;3;3;2;5;2;1;8;4;46
"430087 Araricá";7;5;7;8;3;8;5;7;5;8;12;5;80
"430090 Aratiba";5;1;3;10;8;9;3;3;8;5;7;8;70
"430100 Arroio do Meio";19;21;29;15;21;23;12;16;11;13;12;12;204
"430107 Arroio do Padre";2;3;1;3;2;2;3;1;2;3;3;3;28
"430105 Arroio do Sal";9;3;10;5;2;7;13;9;9;9;7;3;86
"430120 Arroio do Tigre";17;16;21;16;32;16;17;21;17;16;12;24;225
"430110 Arroio dos Ratos";15;20;15;9;14;6;15;21;16;10;14;16;171
"430130 Arroio Grande";21;24;31;13;30;32;24;18;25;9;33;25;285
"430140 Arvorezinha";14;20;16;11;5;13;7;16;13;13;19;11;158
"430150 Augusto Pestana";5;5;3;4;7;6;7;6;8;7;4;7;69
"430155 Áurea";3;7;4;6;3;1;5;4;4;7;5;3;52
"430160 Bagé";162;117;163;168;169;143;155;147;200;169;153;156;1902
"430163 Balneário Pinhal";5;8;12;10;11;4;11;20;11;11;5;4;112
"430165 Barão";4;4;7;8;3;6;6;2;6;5;4;5;60
"430170 Barão de Cotegipe";7;6;10;6;7;3;2;6;4;6;2;11;70
"430175 Barão do Triunfo";8;4;9;3;8;8;3;5;11;12;9;9;89
"430185 Barra do Guarita";3;3;1;1;6;1;1;2;6;2;3;1;30
"430187 Barra do Quaraí";2;8;2;4;5;2;3;2;5;3;5;6;47
"430190 Barra do Ribeiro";18;20;13;20;11;7;10;10;13;15;8;12;157
"430192 Barra do Rio Azul";2;2;-;3;1;2;-;2;1;1;3;-;17
"430195 Barra Funda";3;2;-;1;3;6;5;3;1;1;1;4;30
"430180 Barracão";5;6;5;7;4;6;2;8;5;9;6;5;68
"430200 Barros Cassal";23;22;12;20;18;18;18;28;15;21;12;22;229
"430205 Benjamin Constant do Sul";6;6;7;4;10;7;3;3;1;2;6;1;56
"430210 Bento Gonçalves";90;101;108;114;114;101;90;87;92;102;85;99;1183
"430215 Boa Vista das Missões";4;1;1;2;2;2;1;3;1;3;3;5;28
"430220 Boa Vista do Buricá";9;7;5;6;8;9;7;5;3;5;5;6;75
"430222 Boa Vista do Cadeado";-;1;3;1;3;1;2;5;1;2;3;1;23
"430223 Boa Vista do Incra";2;5;3;5;5;2;7;3;2;1;4;4;43
"430225 Boa Vista do Sul";2;2;1;1;2;1;3;-;1;1;1;4;19
"430230 Bom Jesus";14;17;19;31;17;8;18;15;19;13;11;17;199
"430235 Bom Princípio";6;7;11;7;15;9;13;7;13;8;5;10;111
"430237 Bom Progresso";3;1;2;3;4;4;1;5;1;-;2;-;26
"430240 Bom Retiro do Sul";8;11;11;25;9;12;15;17;15;12;12;8;155
"430245 Boqueirão do Leão";17;10;10;10;8;11;11;12;12;20;8;10;139
"430250 Bossoroca";11;11;6;7;3;13;6;11;5;10;18;4;105
"430258 Bozano";2;1;-;3;1;2;1;-;2;3;-;-;15
"430260 Braga";8;7;9;8;9;3;7;4;5;3;-;4;67
"430265 Brochier";4;3;9;5;4;5;3;4;4;3;5;-;49
"430270 Butiá";29;33;33;26;32;26;29;26;25;19;18;26;322
"430280 Caçapava do Sul";41;44;33;48;40;48;44;40;40;44;49;35;506
"430290 Cacequi";17;20;20;20;14;9;18;13;13;20;12;14;190
"430300 Cachoeira do Sul";102;117;110;111;110;103;92;107;114;96;97;86;1245
"430310 Cachoeirinha";171;148;172;167;173;175;155;159;155;129;150;130;1884
"430320 Cacique Doble";8;8;4;11;6;3;4;9;4;10;3;8;78
"430330 Caibaté";1;13;4;-;2;8;7;5;2;2;4;6;54
"430340 Caiçara";10;9;5;7;12;5;7;9;3;4;6;9;86
"430350 Camaquã";86;74;80;80;98;75;89;90;89;83;74;72;990
"430355 Camargo";-;3;6;3;1;1;5;4;2;5;2;3;35
"430360 Cambará do Sul";15;7;13;11;18;12;16;16;10;14;6;13;151
"430367 Campestre da Serra";6;3;2;4;1;7;3;3;2;-;4;-;35
"430370 Campina das Missões";7;4;8;5;4;4;8;5;3;8;9;8;73
"430380 Campinas do Sul";4;4;7;5;6;7;7;10;4;5;5;6;70
"430390 Campo Bom";87;87;92;99;85;64;72;75;71;74;79;75;960
"430400 Campo Novo";11;8;12;9;8;9;13;6;11;15;2;4;108
"430410 Campos Borges";2;4;6;2;3;6;5;3;3;2;3;6;45
"430420 Candelária";41;36;30;32;42;29;42;29;49;44;27;26;427
"430430 Cândido Godói";7;2;10;6;4;7;13;4;8;3;7;5;76
"430435 Candiota";13;22;12;15;13;14;14;12;9;9;12;10;155
"430440 Canela";65;53;55;62;56;45;68;60;61;53;54;60;692
"430450 Canguçu";80;63;58;53;50;72;64;68;61;67;54;76;766
"430460 Canoas";498;507;478;471;473;442;437;429;465;418;404;421;5443
"430461 Canudos do Vale";-;3;1;-;1;1;4;2;-;2;3;2;19
"430462 Capão Bonito do Sul";-;3;2;-;-;2;1;-;1;4;6;1;20
"430463 Capão da Canoa";64;60;77;64;72;44;61;57;56;56;45;52;708
"430465 Capão do Cipó";6;1;3;3;4;5;3;2;4;3;4;2;40
"430466 Capão do Leão";35;29;18;28;25;23;26;39;27;20;35;28;333
"430468 Capela de Santana";8;17;12;16;14;16;10;12;9;14;9;9;146
"430469 Capitão";4;-;2;3;5;3;3;1;5;1;-;4;31
"430467 Capivari do Sul";2;3;4;2;5;3;4;4;1;4;4;2;38
"430471 Caraá";6;8;3;7;10;3;6;4;7;10;2;4;70
"430470 Carazinho";77;83;79;79;83;61;84;74;75;66;81;56;898
"430480 Carlos Barbosa";16;24;18;25;16;19;27;22;28;18;22;15;250
"430485 Carlos Gomes";2;1;2;2;5;1;3;2;2;1;-;1;22
"430490 Casca";13;6;7;1;5;2;6;4;3;5;6;7;65
"430495 Caseiros";2;2;3;4;-;4;4;4;3;4;4;4;38
"430500 Catuípe";6;5;6;6;6;16;9;4;6;2;3;7;76
"430510 Caxias do Sul";471;461;500;494;472;435;475;460;479;485;438;499;5669
"430511 Centenário";4;1;5;2;-;2;7;3;2;2;3;1;32
"430512 Cerrito";7;9;4;3;5;4;5;9;8;4;1;3;62
"430513 Cerro Branco";4;3;7;2;10;6;3;4;6;8;4;3;60
"430515 Cerro Grande";7;4;1;4;3;2;4;2;5;6;2;4;44
"430517 Cerro Grande do Sul";11;9;14;8;13;12;14;24;8;19;12;7;151
"430520 Cerro Largo";12;13;12;11;13;12;9;12;14;13;9;11;141
"430530 Chapada";5;11;11;5;7;5;10;6;4;12;6;12;94
"430535 Charqueadas";44;33;37;35;36;32;37;27;30;36;26;31;404
"430537 Charrua";11;9;9;8;9;6;4;9;7;18;9;5;104
"430540 Chiapetta";4;4;5;5;7;3;3;5;4;8;11;2;61
"430543 Chuí";10;8;6;5;9;11;8;7;9;6;9;2;90
"430544 Chuvisca";9;3;3;5;7;4;7;4;9;5;1;7;64
"430545 Cidreira";12;15;7;12;6;9;16;11;15;11;7;7;128
"430550 Ciríaco";4;5;5;1;8;2;9;7;2;5;4;2;54
"430558 Colinas";1;-;-;-;1;3;-;3;3;2;3;3;19
"430560 Colorado";1;-;1;1;2;3;2;4;1;3;-;2;20
"430570 Condor";2;5;5;6;5;10;6;7;14;5;3;6;74
"430580 Constantina";11;7;10;16;15;15;11;11;12;6;16;8;138
"430583 Coqueiro Baixo";1;2;1;1;2;-;1;3;2;-;2;1;16
"430585 Coqueiros do Sul";6;1;1;1;1;3;7;3;1;-;-;1;25
"430587 Coronel Barros";1;7;2;3;1;1;3;2;2;1;2;1;26
"430590 Coronel Bicaco";18;12;23;8;8;13;14;8;9;6;8;9;136
"430593 Coronel Pilar";-;1;1;1;1;-;1;-;-;1;3;2;11
"430595 Cotiporã";1;2;5;4;4;5;1;6;3;2;4;-;37
"430597 Coxilha";2;2;2;3;7;-;4;2;2;3;1;3;31
"430600 Crissiumal";16;16;21;14;12;14;14;25;9;16;10;18;185
"430605 Cristal";16;4;14;8;6;9;6;10;5;10;10;18;116
"430607 Cristal do Sul";1;8;5;1;4;2;2;4;3;1;-;4;35
"430610 Cruz Alta";96;127;117;102;97;76;113;101;94;96;72;60;1151
"430613 Cruzaltense";2;4;5;-;3;1;2;4;4;2;5;1;33
"430620 Cruzeiro do Sul";8;5;8;10;11;7;8;11;6;4;13;6;97
"430630 David Canabarro";-;3;4;7;5;4;7;4;3;1;8;4;50
"430632 Derrubadas";8;6;7;4;4;5;5;3;5;2;5;3;57
"430635 Dezesseis de Novembro";2;4;6;3;2;4;3;5;4;3;4;7;47
"430637 Dilermando de Aguiar";4;2;1;3;1;3;3;2;-;5;2;4;30
"430640 Dois Irmãos";33;26;37;27;32;28;22;29;34;33;25;23;349
"430642 Dois Irmãos das Missões";3;3;3;2;2;1;-;3;2;3;4;1;27
"430645 Dois Lajeados";1;1;1;-;-;3;6;1;2;6;1;5;27
"430650 Dom Feliciano";21;12;10;19;23;14;25;27;19;31;25;20;246
"430660 Dom Pedrito";74;64;46;52;50;50;49;51;47;40;44;57;624
"430655 Dom Pedro de Alcântara";1;2;-;2;-;-;2;3;5;-;1;1;17
"430670 Dona Francisca";3;4;4;5;5;3;1;5;2;1;2;5;40
"430673 Doutor Maurício Cardoso";7;8;8;7;6;6;2;3;3;8;9;2;69
"430675 Doutor Ricardo";2;4;1;1;-;2;1;-;-;-;2;1;14
"430676 Eldorado do Sul";45;49;51;36;37;46;43;44;46;38;44;36;515
"430680 Encantado";22;17;30;18;28;16;23;17;21;20;25;13;250
"430690 Encruzilhada do Sul";44;34;40;37;27;27;32;33;34;38;38;35;419
"430692 Engenho Velho";2;2;1;3;-;2;1;6;3;6;2;1;29
"430695 Entre Rios do Sul";4;6;6;2;4;3;6;-;3;2;3;-;39
"430693 Entre-Ijuís";8;4;11;7;8;7;8;6;8;11;11;5;94
"430697 Erebango";2;2;2;2;6;5;6;7;6;5;2;3;48
"430700 Erechim";122;124;127;100;121;111;99;100;118;94;106;92;1314
"430705 Ernestina";-;1;6;4;2;2;2;7;-;-;-;2;26
"430720 Erval Grande";2;3;7;2;3;4;5;4;10;10;3;9;62
"430730 Erval Seco";7;8;17;8;12;9;14;9;10;7;5;8;114
"430740 Esmeralda";3;4;6;5;3;5;8;4;6;4;2;3;53
"430745 Esperança do Sul";8;7;10;4;7;3;2;4;2;2;3;3;55
"430750 Espumoso";24;15;27;22;21;26;20;27;15;23;20;19;259
"430755 Estação";3;4;5;9;11;3;6;-;1;7;8;5;62
"430760 Estância Velha";58;63;60;63;59;53;72;64;59;58;50;37;696
"430770 Esteio";129;133;138;132;139;105;126;114;135;146;107;105;1509
"430780 Estrela";30;29;21;33;29;39;29;35;36;35;34;30;380
"430781 Estrela Velha";3;3;6;4;9;3;2;7;4;8;-;9;58
"430783 Eugênio de Castro";4;5;1;6;8;-;4;-;2;8;4;5;47
"430786 Fagundes Varela";2;-;2;3;2;2;-;2;1;-;1;2;17
"430790 Farroupilha";57;64;68;62;75;50;57;77;72;87;61;60;790
"430800 Faxinal do Soturno";7;4;5;5;7;8;5;9;4;11;8;6;79
"430805 Faxinalzinho";6;8;5;4;1;7;3;3;3;2;6;3;51
"430807 Fazenda Vilanova";4;4;4;2;5;2;4;1;4;2;4;-;36
"430810 Feliz";10;9;11;9;9;6;7;8;4;9;8;11;101
"430820 Flores da Cunha";17;26;27;22;24;17;18;21;19;25;29;16;261
"430825 Floriano Peixoto";1;2;1;2;2;5;1;2;3;2;1;1;23
"430830 Fontoura Xavier";14;13;17;8;14;10;17;16;16;14;18;15;172
"430840 Formigueiro";5;9;6;4;5;7;5;6;7;6;8;6;74
"430843 Forquetinha";2;3;-;-;2;-;-;-;2;1;2;1;13
"430845 Fortaleza dos Valos";3;5;8;2;6;7;7;11;4;3;7;5;68
"430850 Frederico Westphalen";31;41;36;29;29;33;29;29;26;30;21;25;359
"430860 Garibaldi";18;25;31;30;24;31;24;22;31;22;18;22;298
"430865 Garruchos";2;5;3;2;4;5;1;1;5;-;4;4;36
"430870 Gaurama";12;6;5;4;1;5;3;7;5;5;8;4;65
"430880 General Câmara";6;8;6;3;6;9;9;5;8;8;9;8;85
"430885 Gentil";1;1;1;2;1;-;3;-;1;1;3;-;14
"430890 Getúlio Vargas";12;18;15;14;23;20;24;18;8;21;15;12;200
"430900 Giruá";13;14;23;21;21;21;22;16;20;19;13;22;225
"430905 Glorinha";4;5;6;5;3;4;5;3;2;8;5;2;52
"430910 Gramado";51;30;40;44;34;40;38;29;39;34;34;31;444
"430912 Gramado dos Loureiros";2;3;1;3;-;3;3;3;3;3;1;1;26
"430915 Gramado Xavier";9;4;3;1;4;6;9;6;18;4;2;5;71
"430920 Gravataí";358;298;322;352;301;287;320;293;361;320;303;304;3819
"430925 Guabiju";-;2;1;2;3;-;1;1;1;2;-;1;14
"430930 Guaíba";156;137;125;142;137;117;136;139;149;136;122;108;1604
"430940 Guaporé";25;24;23;21;25;21;23;16;16;20;24;20;258
"430950 Guarani das Missões";10;8;15;14;8;9;9;14;7;9;15;4;122
"430955 Harmonia";3;4;5;7;2;1;3;1;3;2;6;1;38
"430710 Herval";15;5;7;5;8;12;13;9;14;9;4;11;112
"430957 Herveiras";4;2;3;3;5;3;6;7;4;2;7;4;50
"430960 Horizontina";13;23;25;23;18;20;17;14;31;12;17;16;229
"430965 Hulha Negra";7;10;14;12;12;8;9;11;6;5;7;9;110
"430970 Humaitá";5;5;3;6;4;4;2;1;1;5;4;2;42
"430975 Ibarama";5;4;3;9;6;6;6;12;9;5;4;7;76
"430980 Ibiaçá";7;3;1;3;7;4;4;9;6;3;6;7;60
"430990 Ibiraiaras";9;2;2;16;10;5;10;6;11;11;9;5;96
"430995 Ibirapuitã";5;3;8;8;9;3;6;10;4;6;2;5;69
"431000 Ibirubá";17;23;26;21;23;20;20;23;18;19;12;23;245
"431010 Igrejinha";50;42;56;53;55;41;38;34;40;46;39;36;530
"431020 Ijuí";85;95;100;94;103;86;93;97;83;89;91;79;1095
"431030 Ilópolis";1;5;7;6;3;2;5;8;5;6;11;5;64
"431033 Imbé";18;25;14;18;17;15;17;31;14;12;16;14;211
"431036 Imigrante";4;2;5;2;3;1;-;4;1;5;4;-;31
"431040 Independência";8;11;3;9;6;7;7;10;9;8;5;7;90
"431041 Inhacorá";2;6;6;4;3;3;1;1;3;3;2;3;37
"431043 Ipê";3;6;5;-;4;7;5;6;5;3;3;-;47
"431046 Ipiranga do Sul";1;-;-;1;1;2;-;4;-;-;1;1;11
"431050 Iraí";11;14;9;13;14;15;9;12;16;13;15;6;147
"431053 Itaara";6;5;3;6;2;6;7;7;5;7;7;6;67
"431055 Itacurubi";7;3;3;3;2;4;4;2;3;5;3;3;42
"431057 Itapuca";4;2;-;1;1;1;4;4;1;1;2;4;25
"431060 Itaqui";67;56;70;76;65;49;64;61;51;51;56;53;719
"431065 Itati";-;2;2;2;1;1;3;4;4;1;1;3;24
"431070 Itatiba do Sul";6;7;3;10;6;8;2;8;-;10;3;4;67
"431075 Ivorá";5;2;2;2;-;1;-;2;-;3;3;4;24
"431080 Ivoti";22;16;27;16;22;20;24;23;22;22;20;22;256
"431085 Jaboticaba";7;7;2;4;5;2;4;4;5;7;3;4;54
"431087 Jacuizinho";-;2;1;1;-;2;-;1;2;3;1;1;14
"431090 Jacutinga";2;2;4;4;1;2;6;3;3;2;5;1;35
"431100 Jaguarão";39;40;41;47;38;37;40;48;34;32;22;52;470
"431110 Jaguari";10;6;16;12;6;10;5;3;13;9;8;13;111
"431112 Jaquirana";5;4;9;5;12;4;4;11;5;8;5;8;80
"431113 Jari";1;5;5;8;1;8;4;5;2;2;3;6;50
"431115 Jóia";11;10;11;12;17;13;9;13;8;5;13;10;132
"431120 Júlio de Castilhos";24;31;24;26;22;27;25;40;22;34;28;24;327
"431123 Lagoa Bonita do Sul";1;-;4;5;2;2;7;4;5;4;3;1;38
"431127 Lagoa dos Três Cantos";1;-;-;1;-;-;4;2;1;1;-;2;12
"431130 Lagoa Vermelha";49;42;29;39;37;35;30;35;33;34;40;28;431
"431125 Lagoão";13;7;7;4;8;10;17;10;13;9;10;7;115
"431140 Lajeado";63;70;82;72;65;76;74;73;74;67;73;64;853
"431142 Lajeado do Bugre";2;3;5;-;4;5;1;3;2;5;4;5;39
"431150 Lavras do Sul";13;10;6;8;7;6;18;7;12;12;7;5;111
"431160 Liberato Salzano";5;5;9;9;12;6;6;5;11;6;5;2;81
"431162 Lindolfo Collor";8;7;3;9;4;2;7;6;8;6;9;6;75
"431164 Linha Nova";-;-;-;3;2;2;-;1;1;4;-;2;15
"431171 Maçambará";3;7;4;7;1;4;4;6;5;5;5;3;54
"431170 Machadinho";3;8;5;7;6;5;10;14;10;11;8;10;97
"431173 Mampituba";3;2;4;4;6;3;1;1;3;1;3;1;32
"431175 Manoel Viana";7;7;7;9;7;5;11;8;5;8;8;4;86
"431177 Maquiné";7;6;3;8;4;8;18;1;4;5;3;12;79
"431179 Maratá";1;1;2;2;2;4;-;-;2;1;-;1;16
"431180 Marau";40;37;53;23;32;39;31;43;43;29;26;28;424
"431190 Marcelino Ramos";6;5;6;5;6;7;5;8;4;8;3;8;71
"431198 Mariana Pimentel";4;6;3;5;1;2;3;5;2;3;4;4;42
"431200 Mariano Moro";2;2;2;3;1;1;3;3;-;2;3;2;24
"431205 Marques de Souza";6;6;3;2;2;1;2;5;5;3;1;2;38
"431210 Mata";4;5;8;1;4;6;5;7;5;8;3;1;57
"431213 Mato Castelhano";2;3;1;3;3;1;3;5;6;2;3;1;33
"431215 Mato Leitão";-;2;6;6;1;2;3;3;1;3;2;2;31
"431217 Mato Queimado";2;3;2;6;1;1;1;1;5;2;3;1;28
"431220 Maximiliano de Almeida";5;4;9;7;9;7;6;5;8;7;4;7;78
"431225 Minas do Leão";7;17;10;12;9;11;11;7;7;11;6;7;115
"431230 Miraguaí";4;8;2;6;3;7;1;7;5;5;6;7;61
"431235 Montauri";-;-;1;3;1;1;1;-;2;4;1;-;14
"431237 Monte Alegre dos Campos";3;2;6;2;2;5;1;3;5;2;5;2;38
"431238 Monte Belo do Sul";1;3;-;-;3;3;2;2;2;2;-;5;23
"431240 Montenegro";90;49;75;76;64;84;72;75;76;73;84;70;888
"431242 Mormaço";2;1;2;2;2;3;1;2;1;3;3;1;23
"431244 Morrinhos do Sul";4;2;2;1;3;1;3;3;2;7;1;2;31
"431245 Morro Redondo";9;3;10;4;5;4;2;12;4;5;10;9;77
"431247 Morro Reuter";6;2;9;1;5;5;8;6;1;10;6;1;60
"431250 Mostardas";15;8;15;16;11;11;8;19;15;12;6;14;150
"431260 Muçum";3;6;6;3;7;5;9;4;3;2;2;6;56
"431261 Muitos Capões";5;1;-;-;1;-;2;1;2;4;2;2;20
"431262 Muliterno";2;2;1;2;-;1;2;5;2;1;3;4;25
"431265 Não-Me-Toque";33;16;15;11;16;15;15;7;13;20;11;16;188
"431267 Nicolau Vergueiro";4;2;3;2;1;1;4;-;3;4;1;1;26
"431270 Nonoai";17;20;13;20;10;18;21;16;15;20;21;16;207
"431275 Nova Alvorada";4;2;6;3;4;2;6;4;5;4;5;5;50
"431280 Nova Araçá";3;1;2;1;2;2;3;1;4;2;1;3;25
"431290 Nova Bassano";9;6;6;6;8;5;11;8;7;8;7;7;88
"431295 Nova Boa Vista";-;2;1;2;4;3;-;1;-;2;1;1;17
"431300 Nova Bréscia";5;1;4;-;4;2;1;4;6;1;1;3;32
"431301 Nova Candelária";3;1;3;5;-;4;2;2;-;4;-;2;26
"431303 Nova Esperança do Sul";4;5;2;6;8;6;9;4;5;6;2;2;59
"431306 Nova Hartz";22;18;25;22;22;18;24;20;19;20;19;22;251
"431308 Nova Pádua";1;3;-;2;-;3;1;2;2;1;1;3;19
"431310 Nova Palma";7;4;8;10;5;11;6;4;7;7;8;8;85
"431320 Nova Petrópolis";10;18;25;12;12;14;18;15;18;19;11;11;183
"431330 Nova Prata";24;14;34;25;31;17;22;25;18;14;13;22;259
"431333 Nova Ramada";3;2;5;4;3;7;2;4;2;1;3;2;38
"431335 Nova Roma do Sul";2;3;2;-;3;3;1;2;4;3;2;-;25
"431337 Nova Santa Rita";16;14;22;13;20;17;14;22;15;19;28;19;219
"431349 Novo Barreiro";3;-;2;4;5;6;1;4;6;4;5;2;42
"431339 Novo Cabrais";7;1;3;4;1;3;4;3;4;3;2;1;36
"431340 Novo Hamburgo";261;314;332;309;288;296;279;257;297;293;282;241;3449
"431342 Novo Machado";2;1;-;3;5;3;5;4;5;3;1;2;34
"431344 Novo Tiradentes";2;2;4;-;3;3;4;3;1;2;4;1;29
"431346 Novo Xingu";1;3;1;-;1;2;1;1;-;1;2;2;15
"431350 Osório";58;52;50;59;43;40;49;47;38;44;49;52;581
"431360 Paim Filho";5;5;2;4;6;2;4;6;5;3;2;3;47
"431365 Palmares do Sul";11;18;16;12;8;15;15;13;11;15;9;19;162
"431370 Palmeira das Missões";64;69;50;44;60;44;53;50;57;71;64;43;669
"431380 Palmitinho";8;6;9;10;6;12;3;7;2;6;5;4;78
"431390 Panambi";35;42;51;52;46;37;39;37;50;53;46;42;530
