 Produto interno bruto per capita - 2010 a 2013, referência 2010 - Brasil
Valor adic bruto agropecuária por Município e Ano
Período:2013
"Município";"2013";"Total"
"210530 Imperatriz";33348,8;33348,8
"210535 Itaipava do Grajaú";14817,6;14817,6
"210540 Itapecuru Mirim";28383,2;28383,2
"210542 Itinga do Maranhão";48727,9;48727,9
"210545 Jatobá";7803,2;7803,2
"210547 Jenipapo dos Vieiras";19781,0;19781,0
"210550 João Lisboa";22843,3;22843,3
"210560 Joselândia";19251,8;19251,8
"210565 Junco do Maranhão";9772,6;9772,6
"210570 Lago da Pedra";42628,8;42628,8
"210580 Lago do Junco";8800,4;8800,4
"210594 Lago dos Rodrigues";14440,0;14440,0
"210590 Lago Verde";22072,8;22072,8
"210592 Lagoa do Mato";8139,3;8139,3
"210596 Lagoa Grande do Maranhão";20468,0;20468,0
"210598 Lajeado Novo";14880,6;14880,6
"210600 Lima Campos";10469,9;10469,9
"210610 Loreto";74217,1;74217,1
"210620 Luís Domingues";7101,1;7101,1
"210630 Magalhães de Almeida";20890,0;20890,0
"210632 Maracaçumé";15052,2;15052,2
"210635 Marajá do Sena";19442,9;19442,9
"210637 Maranhãozinho";19991,8;19991,8
"210640 Mata Roma";17593,4;17593,4
"210650 Matinha";25006,6;25006,6
"210660 Matões";8441,3;8441,3
"210663 Matões do Norte";11529,7;11529,7
"210667 Milagres do Maranhão";11318,2;11318,2
"210670 Mirador";35269,1;35269,1
"210675 Miranda do Norte";8027,9;8027,9
"210680 Mirinzal";5818,3;5818,3
"210690 Monção";46841,0;46841,0
"210700 Montes Altos";13536,6;13536,6
"210710 Morros";6029,2;6029,2
"210720 Nina Rodrigues";6303,5;6303,5
"210725 Nova Colinas";21650,1;21650,1
"210730 Nova Iorque";5894,9;5894,9
"210735 Nova Olinda do Maranhão";23737,1;23737,1
"210740 Olho d'Água das Cunhãs";25308,7;25308,7
"210745 Olinda Nova do Maranhão";13887,7;13887,7
"210750 Paço do Lumiar";16531,2;16531,2
"210760 Palmeirândia";23476,0;23476,0
"210770 Paraibano";15761,7;15761,7
"210780 Parnarama";21701,9;21701,9
"210790 Passagem Franca";13443,0;13443,0
"210800 Pastos Bons";26446,3;26446,3
"210805 Paulino Neves";11571,4;11571,4
"210810 Paulo Ramos";28800,3;28800,3
"210820 Pedreiras";28561,4;28561,4
"210825 Pedro do Rosário";16502,2;16502,2
"210830 Penalva";28640,4;28640,4
"210840 Peri Mirim";11228,4;11228,4
"210845 Peritoró";9251,8;9251,8
"210850 Pindaré-Mirim";17600,8;17600,8
"210860 Pinheiro";49174,0;49174,0
"210870 Pio XII";16412,2;16412,2
"210880 Pirapemas";15221,3;15221,3
"210890 Poção de Pedras";30165,8;30165,8
"210900 Porto Franco";30075,6;30075,6
"210905 Porto Rico do Maranhão";7647,1;7647,1
"210910 Presidente Dutra";25762,4;25762,4
"210920 Presidente Juscelino";28689,0;28689,0
"210923 Presidente Médici";10462,5;10462,5
"210927 Presidente Sarney";51092,7;51092,7
"210930 Presidente Vargas";7935,3;7935,3
"210940 Primeira Cruz";11201,4;11201,4
"210945 Raposa";18268,3;18268,3
"210950 Riachão";129168,7;129168,7
"210955 Ribamar Fiquene";19248,8;19248,8
"210960 Rosário";15125,6;15125,6
"210970 Sambaíba";113939,9;113939,9
"210975 Santa Filomena do Maranhão";11551,5;11551,5
"210980 Santa Helena";41140,7;41140,7
